image_id,sherd_id,unit,part,type,image_side,image_id_original,unit_C,part_C,type_C
JD01150_exterior,JD01150,L03,body,li,exterior,JD_02299,H690③,腹片,鬲
JD01150_interior,JD01150,L03,body,li,interior,JD_02300,H690③,腹片,鬲
JD01151_exterior,JD01151,L03,body,,exterior,JD_02301,H690③,腹片,
JD01151_interior,JD01151,L03,body,,interior,JD_02302,H690③,腹片,
JD01152_exterior,JD01152,L03,body,,exterior,JD_02303,H690③,腹片,
JD01152_interior,JD01152,L03,body,,interior,JD_02304,H690③,腹片,
JD01153_exterior,JD01153,L03,body,,exterior,JD_02305,H690③,腹片,
JD01153_interior,JD01153,L03,body,,interior,JD_02306,H690③,腹片,
JD01154_exterior,JD01154,L03,body,,exterior,JD_02307,H690③,腹片,
JD01154_interior,JD01154,L03,body,,interior,JD_02308,H690③,腹片,
JD01155_exterior,JD01155,L03,body,,exterior,JD_02309,H690③,腹片,
JD01155_interior,JD01155,L03,body,,interior,JD_02310,H690③,腹片,
JD01156_exterior,JD01156,L03,body,,exterior,JD_02311,H690③,腹片,
JD01156_interior,JD01156,L03,body,,interior,JD_02312,H690③,腹片,
JD01157_exterior,JD01157,L03,body,,exterior,JD_02313,H690③,腹片,
JD01157_interior,JD01157,L03,body,,interior,JD_02314,H690③,腹片,
JD01158_exterior,JD01158,L03,body,,exterior,JD_02315,H690③,腹片,
JD01158_interior,JD01158,L03,body,,interior,JD_02316,H690③,腹片,
JD01159_exterior,JD01159,L03,body,,exterior,JD_02317,H690③,腹片,
JD01159_interior,JD01159,L03,body,,interior,JD_02318,H690③,腹片,
JD01160_exterior,JD01160,L03,body,,exterior,JD_02319,H690③,腹片,
JD01160_interior,JD01160,L03,body,,interior,JD_02320,H690③,腹片,
JD01161_exterior,JD01161,L03,foot (tip),"li, yan",exterior,JD_02321,H690③,足尖,鬲或甗
JD01161_interior,JD01161,L03,foot (tip),"li, yan",interior,JD_02322,H690③,足尖,鬲或甗
JD01162_exterior,JD01162,L03,body,,exterior,JD_02323,H690③,腹片,
JD01162_interior,JD01162,L03,body,,interior,JD_02324,H690③,腹片,
JD01163_exterior,JD01163,L03,body,,exterior,JD_02325,H690③,腹片,
JD01163_interior,JD01163,L03,body,,interior,JD_02326,H690③,腹片,
JD01164_exterior,JD01164,L03,body,,exterior,JD_02327,H690③,腹片,
JD01164_interior,JD01164,L03,body,,interior,JD_02328,H690③,腹片,
JD01165_exterior,JD01165,L03,body,,exterior,JD_02329,H690③,腹片,
JD01165_interior,JD01165,L03,body,,interior,JD_02330,H690③,腹片,
JD01166_exterior,JD01166,L03,body,,exterior,JD_02331,H690③,腹片,
JD01166_interior,JD01166,L03,body,,interior,JD_02332,H690③,腹片,
JD01167_exterior,JD01167,L03,body,,exterior,JD_02333,H690③,腹片,
JD01167_interior,JD01167,L03,body,,interior,JD_02334,H690③,腹片,
JD01168_exterior,JD01168,L03,body,,exterior,JD_02335,H690③,腹片,
JD01168_interior,JD01168,L03,body,,interior,JD_02336,H690③,腹片,
JD01169_exterior,JD01169,L03,body,,exterior,JD_02337,H690③,腹片,
JD01169_interior,JD01169,L03,body,,interior,JD_02338,H690③,腹片,
JD01170_exterior,JD01170,L03,body,,exterior,JD_02339,H690③,腹片,
JD01170_interior,JD01170,L03,body,,interior,JD_02340,H690③,腹片,
JD01171_exterior,JD01171,L03,body,,exterior,JD_02341,H690③,腹片,
JD01171_interior,JD01171,L03,body,,interior,JD_02342,H690③,腹片,
JD01172_exterior,JD01172,L03,body,,exterior,JD_02343,H690③,腹片,
JD01172_interior,JD01172,L03,body,,interior,JD_02344,H690③,腹片,
JD01173_exterior,JD01173,L03,body,,exterior,JD_02345,H690③,腹片,
JD01173_interior,JD01173,L03,body,,interior,JD_02346,H690③,腹片,
JD01174_exterior,JD01174,L03,body,,exterior,JD_02347,H690③,腹片,
JD01174_interior,JD01174,L03,body,,interior,JD_02348,H690③,腹片,
JD01175_exterior,JD01175,L03,body,,exterior,JD_02349,H690③,腹片,
JD01175_interior,JD01175,L03,body,,interior,JD_02350,H690③,腹片,
JD01176_exterior,JD01176,L03,body,,exterior,JD_02351,H690③,腹片,
JD01176_interior,JD01176,L03,body,,interior,JD_02352,H690③,腹片,
JD01177_exterior,JD01177,L03,body,,exterior,JD_02353,H690③,腹片,
JD01177_interior,JD01177,L03,body,,interior,JD_02354,H690③,腹片,
JD01178_exterior,JD01178,L03,body,,exterior,JD_02355,H690③,腹片,
JD01178_interior,JD01178,L03,body,,interior,JD_02356,H690③,腹片,
JD01179_exterior,JD01179,L03,body,,exterior,JD_02357,H690③,腹片,
JD01179_interior,JD01179,L03,body,,interior,JD_02358,H690③,腹片,
JD01180_exterior,JD01180,L03,body,,exterior,JD_02359,H690③,腹片,
JD01180_interior,JD01180,L03,body,,interior,JD_02360,H690③,腹片,
JD01181_exterior,JD01181,L03,body,,exterior,JD_02361,H690③,腹片,
JD01181_interior,JD01181,L03,body,,interior,JD_02362,H690③,腹片,
JD01182_exterior,JD01182,L03,body,,exterior,JD_02363,H690③,腹片,
JD01182_interior,JD01182,L03,body,,interior,JD_02364,H690③,腹片,
JD01183_exterior,JD01183,L03,body,,exterior,JD_02365,H690③,腹片,
JD01183_interior,JD01183,L03,body,,interior,JD_02366,H690③,腹片,
JD01184_exterior,JD01184,L03,body,,exterior,JD_02367,H690③,腹片,
JD01184_interior,JD01184,L03,body,,interior,JD_02368,H690③,腹片,
JD01185_exterior,JD01185,L03,body,,exterior,JD_02369,H690③,腹片,
JD01185_interior,JD01185,L03,body,,interior,JD_02370,H690③,腹片,
JD01186_exterior,JD01186,L03,body,,exterior,JD_02371,H690③,腹片,
JD01186_interior,JD01186,L03,body,,interior,JD_02372,H690③,腹片,
JD01187_exterior,JD01187,L03,body,,exterior,JD_02373,H690③,腹片,
JD01187_interior,JD01187,L03,body,,interior,JD_02374,H690③,腹片,
JD01188_exterior,JD01188,L03,body,,exterior,JD_02375,H690③,腹片,
JD01188_interior,JD01188,L03,body,,interior,JD_02376,H690③,腹片,
JD01189_exterior,JD01189,L03,body,,exterior,JD_02377,H690③,腹片,
JD01189_interior,JD01189,L03,body,,interior,JD_02378,H690③,腹片,
JD01190_exterior,JD01190,L03,body,,exterior,JD_02379,H690③,腹片,
JD01190_interior,JD01190,L03,body,,interior,JD_02380,H690③,腹片,
JD01191_exterior,JD01191,L03,body,,exterior,JD_02381,H690③,腹片,
JD01191_interior,JD01191,L03,body,,interior,JD_02382,H690③,腹片,
JD01192_exterior,JD01192,L03,body,,exterior,JD_02383,H690③,腹片,
JD01192_interior,JD01192,L03,body,,interior,JD_02384,H690③,腹片,
JD01193_exterior,JD01193,L03,body,,exterior,JD_02385,H690③,腹片,
JD01193_interior,JD01193,L03,body,,interior,JD_02386,H690③,腹片,
JD01194_exterior,JD01194,L03,body,,exterior,JD_02387,H690③,腹片,
JD01194_interior,JD01194,L03,body,,interior,JD_02388,H690③,腹片,
JD01195_exterior,JD01195,L03,body,,exterior,JD_02389,H690③,腹片,
JD01195_interior,JD01195,L03,body,,interior,JD_02390,H690③,腹片,
JD01196_exterior,JD01196,L03,body,,exterior,JD_02391,H690③,腹片,
JD01196_interior,JD01196,L03,body,,interior,JD_02392,H690③,腹片,
JD01197_exterior,JD01197,L03,body,,exterior,JD_02393,H690③,腹片,
JD01197_interior,JD01197,L03,body,,interior,JD_02394,H690③,腹片,
JD01198_exterior,JD01198,L03,body,,exterior,JD_02395,H690③,腹片,
JD01198_interior,JD01198,L03,body,,interior,JD_02396,H690③,腹片,
JD01199_exterior,JD01199,L03,body,,exterior,JD_02397,H690③,腹片,
JD01199_interior,JD01199,L03,body,,interior,JD_02398,H690③,腹片,
JD01200_exterior,JD01200,L03,body,,exterior,JD_02399,H690③,腹片,
JD01200_interior,JD01200,L03,body,,interior,JD_02400,H690③,腹片,
JD01201_exterior,JD01201,L03,body,,exterior,JD_02401,H690③,腹片,
JD01201_interior,JD01201,L03,body,,interior,JD_02402,H690③,腹片,
JD01202_exterior,JD01202,L03,body,,exterior,JD_02403,H690③,腹片,
JD01202_interior,JD01202,L03,body,,interior,JD_02404,H690③,腹片,
JD01203_exterior,JD01203,L03,body,,exterior,JD_02405,H690③,腹片,
JD01203_interior,JD01203,L03,body,,interior,JD_02406,H690③,腹片,
JD01204_exterior,JD01204,L03,body,,exterior,JD_02407,H690③,腹片,
JD01204_interior,JD01204,L03,body,,interior,JD_02408,H690③,腹片,
JD01205_exterior,JD01205,L03,body,,exterior,JD_02409,H690③,腹片,
JD01205_interior,JD01205,L03,body,,interior,JD_02410,H690③,腹片,
JD01206_exterior,JD01206,L03,rim,,exterior,JD_02411,H690③,口沿,
JD01206_interior,JD01206,L03,rim,,interior,JD_02412,H690③,口沿,
JD01207_exterior,JD01207,L03,body,,exterior,JD_02413,H690③,腹片,
JD01207_interior,JD01207,L03,body,,interior,JD_02414,H690③,腹片,
JD01208_exterior,JD01208,L03,body,,exterior,JD_02415,H690③,腹片,
JD01208_interior,JD01208,L03,body,,interior,JD_02416,H690③,腹片,
JD01209_exterior,JD01209,L03,body,,exterior,JD_02417,H690③,腹片,
JD01209_interior,JD01209,L03,body,,interior,JD_02418,H690③,腹片,
JD01210_exterior,JD01210,L03,rim,,exterior,JD_02419,H690③,口沿,
JD01210_interior,JD01210,L03,rim,,interior,JD_02420,H690③,口沿,
JD01211_exterior,JD01211,L03,body,,exterior,JD_02421,H690③,腹片,
JD01211_interior,JD01211,L03,body,,interior,JD_02422,H690③,腹片,
JD01212_exterior,JD01212,L03,body,,exterior,JD_02423,H690③,腹片,
JD01212_interior,JD01212,L03,body,,interior,JD_02424,H690③,腹片,
JD01213_exterior,JD01213,L03,body,,exterior,JD_02425,H690③,腹片,
JD01213_interior,JD01213,L03,body,,interior,JD_02426,H690③,腹片,
JD01214_exterior,JD01214,L03,body,,exterior,JD_02427,H690③,腹片,
JD01214_interior,JD01214,L03,body,,interior,JD_02428,H690③,腹片,
JD01215_exterior,JD01215,L03,body,,exterior,JD_02429,H690③,腹片,
JD01215_interior,JD01215,L03,body,,interior,JD_02430,H690③,腹片,
JD01216_exterior,JD01216,L03,rim,,exterior,JD_02431,H690③,口沿,
JD01216_interior,JD01216,L03,rim,,interior,JD_02432,H690③,口沿,
JD01217_exterior,JD01217,L03,body,,exterior,JD_02433,H690③,腹片,
JD01217_interior,JD01217,L03,body,,interior,JD_02434,H690③,腹片,
JD01218_exterior,JD01218,L03,body,,exterior,JD_02435,H690③,腹片,
JD01218_interior,JD01218,L03,body,,interior,JD_02436,H690③,腹片,
JD01219_exterior,JD01219,L03,body,,exterior,JD_02437,H690③,腹片,
JD01219_interior,JD01219,L03,body,,interior,JD_02438,H690③,腹片,
JD01220_exterior,JD01220,L03,body,,exterior,JD_02439,H690③,腹片,
JD01220_interior,JD01220,L03,body,,interior,JD_02440,H690③,腹片,
JD01221_exterior,JD01221,L03,body,,exterior,JD_02441,H690③,腹片,
JD01221_interior,JD01221,L03,body,,interior,JD_02442,H690③,腹片,
JD01222_exterior,JD01222,L03,body,,exterior,JD_02443,H690③,腹片,
JD01222_interior,JD01222,L03,body,,interior,JD_02444,H690③,腹片,
JD01223_exterior,JD01223,L03,body,,exterior,JD_02445,H690③,腹片,
JD01223_interior,JD01223,L03,body,,interior,JD_02446,H690③,腹片,
JD01224_exterior,JD01224,L03,body,,exterior,JD_02447,H690③,腹片,
JD01224_interior,JD01224,L03,body,,interior,JD_02448,H690③,腹片,
JD01225_exterior,JD01225,L03,body,,exterior,JD_02449,H690③,腹片,
JD01225_interior,JD01225,L03,body,,interior,JD_02450,H690③,腹片,
JD01226_exterior,JD01226,L03,body,,exterior,JD_02451,H690③,腹片,
JD01226_interior,JD01226,L03,body,,interior,JD_02452,H690③,腹片,
JD01227_exterior,JD01227,L03,body,,exterior,JD_02453,H690③,腹片,
JD01227_interior,JD01227,L03,body,,interior,JD_02454,H690③,腹片,
JD01228_exterior,JD01228,L03,body,,exterior,JD_02455,H690③,腹片,
JD01228_interior,JD01228,L03,body,,interior,JD_02456,H690③,腹片,
JD01229_exterior,JD01229,L03,body,,exterior,JD_02457,H690③,腹片,
JD01229_interior,JD01229,L03,body,,interior,JD_02458,H690③,腹片,
JD01230_exterior,JD01230,L03,body,,exterior,JD_02459,H690③,腹片,
JD01230_interior,JD01230,L03,body,,interior,JD_02460,H690③,腹片,
JD01231_exterior,JD01231,L03,body,,exterior,JD_02461,H690③,腹片,
JD01231_interior,JD01231,L03,body,,interior,JD_02462,H690③,腹片,
JD01232_exterior,JD01232,L03,body,,exterior,JD_02463,H690③,腹片,
JD01232_interior,JD01232,L03,body,,interior,JD_02464,H690③,腹片,
JD01233_exterior,JD01233,L03,body,,exterior,JD_02465,H690③,腹片,
JD01233_interior,JD01233,L03,body,,interior,JD_02466,H690③,腹片,
JD01234_exterior,JD01234,L03,body,,exterior,JD_02467,H690③,腹片,
JD01234_interior,JD01234,L03,body,,interior,JD_02468,H690③,腹片,
JD01235_exterior,JD01235,L03,body,,exterior,JD_02469,H690③,腹片,
JD01235_interior,JD01235,L03,body,,interior,JD_02470,H690③,腹片,
JD01236_exterior,JD01236,L03,body,,exterior,JD_02471,H690③,腹片,
JD01236_interior,JD01236,L03,body,,interior,JD_02472,H690③,腹片,
JD01237_exterior,JD01237,L03,body,,exterior,JD_02473,H690③,腹片,
JD01237_interior,JD01237,L03,body,,interior,JD_02474,H690③,腹片,
JD01238_exterior,JD01238,L03,body,,exterior,JD_02475,H690③,腹片,
JD01238_interior,JD01238,L03,body,,interior,JD_02476,H690③,腹片,
JD01239_exterior,JD01239,L03,body,,exterior,JD_02477,H690③,腹片,
JD01239_interior,JD01239,L03,body,,interior,JD_02478,H690③,腹片,
JD01240_exterior,JD01240,L03,body,,exterior,JD_02479,H690③,腹片,
JD01240_interior,JD01240,L03,body,,interior,JD_02480,H690③,腹片,
JD01241_exterior,JD01241,L03,rim,,exterior,JD_02481,H690③,口沿,
JD01241_interior,JD01241,L03,rim,,interior,JD_02482,H690③,口沿,
JD01242_exterior,JD01242,L03,body,,exterior,JD_02483,H690③,腹片,
JD01242_interior,JD01242,L03,body,,interior,JD_02484,H690③,腹片,
JD01243_exterior,JD01243,L03,body,,exterior,JD_02485,H690③,腹片,
JD01243_interior,JD01243,L03,body,,interior,JD_02486,H690③,腹片,
JD01244_exterior,JD01244,L03,body,,exterior,JD_02487,H690③,腹片,
JD01244_interior,JD01244,L03,body,,interior,JD_02488,H690③,腹片,
JD01245_exterior,JD01245,L03,body,,exterior,JD_02489,H690③,腹片,
JD01245_interior,JD01245,L03,body,,interior,JD_02490,H690③,腹片,
JD01246_exterior,JD01246,L03,body,,exterior,JD_02491,H690③,腹片,
JD01246_interior,JD01246,L03,body,,interior,JD_02492,H690③,腹片,
JD01247_exterior,JD01247,L03,body,,exterior,JD_02493,H690③,腹片,
JD01247_interior,JD01247,L03,body,,interior,JD_02494,H690③,腹片,
JD01248_exterior,JD01248,L03,body,,exterior,JD_02495,H690③,腹片,
JD01248_interior,JD01248,L03,body,,interior,JD_02496,H690③,腹片,
JD01249_exterior,JD01249,L03,body,,exterior,JD_02497,H690③,腹片,
JD01249_interior,JD01249,L03,body,,interior,JD_02498,H690③,腹片,
JD01250_exterior,JD01250,L03,body,,exterior,JD_02499,H690③,腹片,
JD01250_interior,JD01250,L03,body,,interior,JD_02500,H690③,腹片,
JD01251_exterior,JD01251,L03,body,,exterior,JD_02501,H690③,腹片,
JD01251_interior,JD01251,L03,body,,interior,JD_02502,H690③,腹片,
JD01252_exterior,JD01252,L03,body,,exterior,JD_02503,H690③,腹片,
JD01252_interior,JD01252,L03,body,,interior,JD_02504,H690③,腹片,
JD01253_exterior,JD01253,L03,body,,exterior,JD_02505,H690③,腹片,
JD01253_interior,JD01253,L03,body,,interior,JD_02506,H690③,腹片,
JD01254_exterior,JD01254,L03,body,,exterior,JD_02507,H690③,腹片,
JD01254_interior,JD01254,L03,body,,interior,JD_02508,H690③,腹片,
JD01255_exterior,JD01255,L03,body,,exterior,JD_02509,H690③,腹片,
JD01255_interior,JD01255,L03,body,,interior,JD_02510,H690③,腹片,
JD01256_exterior,JD01256,L03,body,,exterior,JD_02511,H690③,腹片,
JD01256_interior,JD01256,L03,body,,interior,JD_02512,H690③,腹片,
JD01257_exterior,JD01257,L03,body,,exterior,JD_02513,H690③,腹片,
JD01257_interior,JD01257,L03,body,,interior,JD_02514,H690③,腹片,
JD01258_exterior,JD01258,L03,body,,exterior,JD_02515,H690③,腹片,
JD01258_interior,JD01258,L03,body,,interior,JD_02516,H690③,腹片,
JD01259_exterior,JD01259,L03,body,,exterior,JD_02517,H690③,腹片,
JD01259_interior,JD01259,L03,body,,interior,JD_02518,H690③,腹片,
JD01260_exterior,JD01260,L03,rim,,exterior,JD_02519,H690③,口沿,
JD01260_interior,JD01260,L03,rim,,interior,JD_02520,H690③,口沿,
JD01261_exterior,JD01261,L03,body,,exterior,JD_02521,H690③,腹片,
JD01261_interior,JD01261,L03,body,,interior,JD_02522,H690③,腹片,
JD01262_exterior,JD01262,L03,body,,exterior,JD_02523,H690③,腹片,
JD01262_interior,JD01262,L03,body,,interior,JD_02524,H690③,腹片,
JD01263_exterior,JD01263,L04,body,,exterior,JD_02525,H690④,腹片,
JD01263_interior,JD01263,L04,body,,interior,JD_02526,H690④,腹片,
JD01264_exterior,JD01264,L04,body,,exterior,JD_02527,H690④,腹片,
JD01264_interior,JD01264,L04,body,,interior,JD_02528,H690④,腹片,
JD01265_exterior,JD01265,L04,rim,,exterior,JD_02529,H690④,口沿,
JD01265_interior,JD01265,L04,rim,,interior,JD_02530,H690④,口沿,
JD01266_exterior,JD01266,L04,body,,exterior,JD_02531,H690④,腹片,
JD01266_interior,JD01266,L04,body,,interior,JD_02532,H690④,腹片,
JD01267_exterior,JD01267,L04,body,,exterior,JD_02533,H690④,腹片,
JD01267_interior,JD01267,L04,body,,interior,JD_02534,H690④,腹片,
JD01268_exterior,JD01268,L04,body,,exterior,JD_02535,H690④,腹片,
JD01268_interior,JD01268,L04,body,,interior,JD_02536,H690④,腹片,
JD01269_exterior,JD01269,L04,body,,exterior,JD_02537,H690④,腹片,
JD01269_interior,JD01269,L04,body,,interior,JD_02538,H690④,腹片,
JD01270_exterior,JD01270,L04,body,,exterior,JD_02539,H690④,腹片,
JD01270_interior,JD01270,L04,body,,interior,JD_02540,H690④,腹片,
JD01271_exterior,JD01271,L04,body,,exterior,JD_02541,H690④,腹片,
JD01271_interior,JD01271,L04,body,,interior,JD_02542,H690④,腹片,
JD01272_exterior,JD01272,L04,body,,exterior,JD_02543,H690④,腹片,
JD01272_interior,JD01272,L04,body,,interior,JD_02544,H690④,腹片,
JD01273_exterior,JD01273,L04,body,,exterior,JD_02545,H690④,腹片,
JD01273_interior,JD01273,L04,body,,interior,JD_02546,H690④,腹片,
JD01274_exterior,JD01274,L04,body,,exterior,JD_02547,H690④,腹片,
JD01274_interior,JD01274,L04,body,,interior,JD_02548,H690④,腹片,
JD01275_exterior,JD01275,L04,body,,exterior,JD_02549,H690④,腹片,
JD01275_interior,JD01275,L04,body,,interior,JD_02550,H690④,腹片,
JD01276_exterior,JD01276,L04,body,,exterior,JD_02551,H690④,腹片,
JD01276_interior,JD01276,L04,body,,interior,JD_02552,H690④,腹片,
JD01277_exterior,JD01277,L04,base,,exterior,JD_02553,H690④,器底,
JD01277_interior,JD01277,L04,base,,interior,JD_02554,H690④,器底,
JD01278_exterior,JD01278,L04,body,,exterior,JD_02555,H690④,腹片,
JD01278_interior,JD01278,L04,body,,interior,JD_02556,H690④,腹片,
JD01279_exterior,JD01279,L04,body,,exterior,JD_02557,H690④,腹片,
JD01279_interior,JD01279,L04,body,,interior,JD_02558,H690④,腹片,
JD01280_exterior,JD01280,L04,body,,exterior,JD_02559,H690④,腹片,
JD01280_interior,JD01280,L04,body,,interior,JD_02560,H690④,腹片,
JD01281_exterior,JD01281,L04,body,,exterior,JD_02561,H690④,腹片,
JD01281_interior,JD01281,L04,body,,interior,JD_02562,H690④,腹片,
JD01282_exterior,JD01282,L04,body,,exterior,JD_02563,H690④,腹片,
JD01282_interior,JD01282,L04,body,,interior,JD_02564,H690④,腹片,
JD01283_exterior,JD01283,L04,body,,exterior,JD_02565,H690④,腹片,
JD01283_interior,JD01283,L04,body,,interior,JD_02566,H690④,腹片,
JD01284_exterior,JD01284,L04,body,,exterior,JD_02567,H690④,腹片,
JD01284_interior,JD01284,L04,body,,interior,JD_02568,H690④,腹片,
JD01285_exterior,JD01285,L04,body,,exterior,JD_02569,H690④,腹片,
JD01285_interior,JD01285,L04,body,,interior,JD_02570,H690④,腹片,
JD01286_exterior,JD01286,L04,rim,,exterior,JD_02571,H690④,口沿,
JD01286_interior,JD01286,L04,rim,,interior,JD_02572,H690④,口沿,
JD01287_exterior,JD01287,L04,body,,exterior,JD_02573,H690④,腹片,
JD01287_interior,JD01287,L04,body,,interior,JD_02574,H690④,腹片,
JD01288_exterior,JD01288,L04,body,,exterior,JD_02575,H690④,腹片,
JD01288_interior,JD01288,L04,body,,interior,JD_02576,H690④,腹片,
JD01289_exterior,JD01289,L04,body,,exterior,JD_02577,H690④,腹片,
JD01289_interior,JD01289,L04,body,,interior,JD_02578,H690④,腹片,
JD01290_exterior,JD01290,L04,rim,,exterior,JD_02579,H690④,口沿,
JD01290_interior,JD01290,L04,rim,,interior,JD_02580,H690④,口沿,
JD01291_exterior,JD01291,L04,body,,exterior,JD_02581,H690④,腹片,
JD01291_interior,JD01291,L04,body,,interior,JD_02582,H690④,腹片,
JD01292_exterior,JD01292,L04,body,,exterior,JD_02583,H690④,腹片,
JD01292_interior,JD01292,L04,body,,interior,JD_02584,H690④,腹片,
JD01293_exterior,JD01293,L04,body,,exterior,JD_02585,H690④,腹片,
